parcelid,logerror,transactiondate,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomflag,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
11702617,-0.0243,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,1209,1209,,,,,6037,,1,,,,,33995436,-118312576,6080,,,,,,100,261,LAR1,60372324,12447,3101,118208,96043,0,,,,1,,,1913,,,9969,30949,2015,20980,3990.3401,Y,13,6.03723E+13
14229471,0.045,"Monday, January 04, 2016",13,,,3,FALSE,5,,,3,,,3213,3213,,,,,6059,,3,2,600,TRUE,,33806776,-117817272,10000,1,,,1,,122,261,,60590758.1,54970,1286,,97059,9,,,,,,,1973,2,,228952,768458,2015,539506,8602.5596,,,6.05908E+13
12780042,0.0344,"Monday, January 04, 2016",1,,,2,FALSE,2,,4,2,,,1952,1952,,,,,6037,,2,,,,2,34004608,-118058424,8541,,,,,,100,261,LCR175,60375012,,3101,,96169,0,,,,1,,,1961,,,79140,111558,2015,32418,1720.33,,,6.0375E+13
12193158,-0.0336,"Monday, January 04, 2016",,,,2,FALSE,3,,7,2,,,1285,1285,,,,,6037,,2,,,,7,33975152,-118310608,4275,,,,,,100,261,LAR1,60372373,12447,3101,118208,96028,0,,,,1,,,1925,,,73032,244875,2015,171843,2831.1599,,,6.03724E+13
11948830,-0.1427,"Monday, January 04, 2016",,,,3,FALSE,3,,4,3,,,2186,2186,,,,,6037,,3,,,,2,34107836,-118269408,9348,,,,,,100,261,LAR1,60371951,12447,3101,268473,96020,0,,,,1,,,1968,,,188061,626877,2015,438816,13342.5703,,,6.0372E+13
14421073,-0.2459,"Monday, January 04, 2016",,,,2.5,FALSE,3,,,2.5,,,2274,2274,,,,,6059,,2,1,339,,,33504562,-117746280,10915,,,,,,122,261,,60590423.05,52842,1286,,96969,7,,1,,,,,1956,2,,76043,251991,2015,175948,3834.72,,,6.05904E+13
11986763,-0.078,"Monday, January 04, 2016",,,,4,TRUE,6,,7,4,,,3871,,,3871,,,6037,,4,,,,,34071232,-118370176,6250,,,,,,200,246,LAR2,60372148,12447,3101,276450,96029,0,,,,2,,,1929,,,346605,706349,2015,359744,8774.04,,,6.03721E+13
17192496,-0.006,"Monday, January 04, 2016",,,,2.5,FALSE,3,,,2.5,66,577,1445,1445,,,577,,6111,,2,2,0,,,34196288,-118957640,,,,,,,1129,266,,61110058.02,34278,2061,46736,96351,5,,1,,,,,2013,2,,253078,422137,2015,169059,4480.8999,,,6.11101E+13
14715925,-0.1244,"Monday, January 04, 2016",,,,1,FALSE,1,,,1,,,676,676,,,,,6059,,1,1,0,,,33574200,-117703000,,,,,,,34,266,,60590423.2,25458,1286,,96974,0,,,,,,,1980,,,62901,171465,2015,108564,1808.4399,,,6.05904E+13
17088153,-0.044,"Monday, January 04, 2016",,,,2,FALSE,4,,,2,,1344,1344,1344,,,1344,,6111,,2,2,462,,,34275952,-119217376,3850,,,,,,1111,261,,61110016.02,34543,2061,,97083,6,,,,,77,,1974,1,,135000,391000,2015,256000,4165.4199,,,6.111E+13
14616359,-0.078,"Monday, January 04, 2016",,,,2,FALSE,2,,,2,,,1051,1051,,,,,6059,,2,2,0,,,33839408,-118048160,,,,,,,34,266,,60591101.11,15237,1286,,96183,0,,,,,,,1980,,,96563,171485,2015,74922,2254.3201,,,6.05911E+13
10801388,0.0149,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,1155,1155,,,,,6037,,1,,,,7,34179088,-118521776,5498,,,,,,100,261,LAR1,60371392,12447,3101,51906,96349,0,,,,1,,,1949,,,40553,329101,2015,288548,12350.5,,,6.03714E+13
14322594,0.063,"Monday, January 04, 2016",,,,2,FALSE,3,,,2,,,1565,1565,,,,,6059,,2,2,440,,,33669224,-117771272,2988,,,,,,122,261,,60590525.17,52650,1286,274828,96952,7,,,,,,,1977,2,,76888,113446,2015,36558,1336.3,,,6.05905E+13
14324521,-0.1997,"Monday, January 04, 2016",,,,4,TRUE,3,,,4,,,2921,,,,,2921,6059,,4,,,,,33586636,-117861856,10647,1,,,,1,122,261,,60590626.43,53571,1286,28119,96957,7,,,,,,,1960,1,,,3020077,2015,3020077,74674.7031,,,6.05906E+13
17118736,-0.4095,"Monday, January 04, 2016",,,,1,FALSE,1,,,1,,718,718,718,,,718,,6111,,1,1,0,,,34221908,-119179264,,,,,,,1129,266,,61110030.1,13150,2061,,97107,3,,,,,,,1990,1,,58000,165000,2015,107000,1972.24,,,6.111E+13
10848180,-0.0419,"Monday, January 04, 2016",1,,,3,FALSE,3,,4,3,,,1855,1855,,,,,6037,,3,,,,2,34166400,-118450000,26989,,,,,,01DC,266,LARD2,60371288.02,12447,3101,27080,96420,0,,,,1,,,2003,,,465023,664317,2015,199294,8320.5801,,,6.03713E+13
12755278,0.0526,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,792,792,,,,,6037,,1,,,,7,33895532,-118078632,5651,,,,,,100,261,NOR1YY,60375527.01,53636,3101,,96193,0,,,,1,,,1948,,,19354,36465,2015,17111,850.71,,,6.03755E+13
11057902,-0.0222,"Monday, January 04, 2016",,,,2,FALSE,3,,4,2,,,1637,1637,,,,,6037,,2,,,,2,34272756,-118496184,7521,,,,,,100,261,LARS,60371112.01,12447,3101,31817,96370,0,,,,1,,,1959,,,139075,200604,2015,61529,2680.1101,,,6.03711E+13
11641841,-0.1473,"Monday, January 04, 2016",1,,,8,TRUE,7,,12,8,,,8460,8460,,,,,6037,,8,,,,2,34082600,-118430392,83242,1,,,,1,101,261,LARE40,60372621,12447,3101,113749,96058,0,,,,1,,,1939,,,493676,946550,2015,452874,12494.6904,,,6.03726E+13
14227578,0.0178,"Monday, January 04, 2016",,,,2,FALSE,3,,,2,,,1552,1552,,,,,6059,,2,2,471,,,33807836,-117845792,7256,,,,,,122,261,,60590762.05,33252,1286,,97065,6,,,,,,,1959,1,,102726,557000,2015,454274,5513.1602,,,6.05908E+13
14140396,-0.091,"Monday, January 04, 2016",13,,,4,TRUE,3,,,4,,,4522,4522,,,,,6059,2,4,2,630,,,33891228,-117905112,47916,1,,,,1,122,261,,60590016.02,24812,1286,,97039,9,,,,,,,1978,1,,520758,796832,2015,276074,9110.8799,,,6.059E+13
14412754,0.008,"Monday, January 04, 2016",,,,2.5,FALSE,4,,,2.5,,,2579,2579,,,,,6059,,2,2,683,,,33513632,-117700592,18000,,,,,,122,261,,60590423.31,25459,1286,,96987,0,,1,,,,,1990,,,308579,611146,2015,302567,6297.3799,,,6.05904E+13
14692960,-0.1744,"Monday, January 04, 2016",,,,2,FALSE,3,,,2,,,1254,1254,,,,,6059,,2,1,0,,,33848456,-117938552,,,,,,,34,266,,60590866.01,16764,1286,274800,97020,0,,,,,,,1978,,,110813,184147,2015,73334,4538.54,,,6.05909E+13
10752781,-0.001,"Monday, January 04, 2016",1,,,2,FALSE,3,,4,2,,,2992,2992,,,,,6037,,2,,,,2,34147012,-118630432,129182,,,,,,01DC,266,LCA11,60378002.04,37688,3101,,96337,0,,,,1,,,1988,,,386611,644319,2015,257708,7695.71,,,6.0378E+13
14443228,0.0488,"Monday, January 04, 2016",,,,3,FALSE,4,,,3,,,2135,2135,,,,,6059,1,3,2,438,,,33441016,-117601752,4500,,,,,,122,261,,60590421.09,13693,1286,,96982,0,,,,,,,1986,,,175314,725000,2015,549686,7468.6001,,,6.05904E+13
14421427,0.0573,"Monday, January 04, 2016",,,,2.5,FALSE,3,,,2.5,,,2406,2406,,,,,6059,,2,2,420,,,33506554,-117730704,6000,,,,,,122,261,,60590423.24,25459,1286,,96987,0,,1,,,,,1986,,,240805,534808,2015,294003,5513.1201,,,6.05904E+13
11056378,0.003,"Monday, January 04, 2016",1,,,2,FALSE,3,,4,2,,,1254,1254,,,,,6037,,2,,,,2,34258200,-118486000,156002,,,,,,010C,266,LAR3,60371097,12447,3101,31817,96370,0,,,,1,,,1979,,,116133,183392,2015,67259,2356.3,,,6.03711E+13
12863513,0.145,"Monday, January 04, 2016",1,,,2,FALSE,4,,4,2,,,1644,1644,,,,,6037,,2,,,,2,34109292,-117747952,9825,,,,,,100,261,POR171/2,60374017.01,20008,3101,,96507,0,,,,1,,,1964,,,93556,155922,2015,62366,2130.8601,,,6.0374E+13
11269343,0.1398,"Monday, January 04, 2016",1,,,3,FALSE,2,,4,3,,,2907,2907,,,,,6037,,3,,,,2,34673296,-118177864,22058,1,,,,1,101,261,LRRA10000,60379010.11,5534,3101,,97319,0,,,,1,,,1968,,,224614,280697,2015,56083,4121.8901,,,6.0379E+13
12515416,-0.0598,"Monday, January 04, 2016",,,,2,FALSE,3,,7,2,,,1506,1506,,,,,6037,,2,,,,2,33797124,-118115880,6061,,,,,,100,261,LBR1N,60375743.01,46298,3101,116302,96247,0,,,,1,,,1953,,,105000,527000,2015,422000,6374.6899,,,6.03757E+13
10748903,-0.009,"Monday, January 04, 2016",1,,,4,TRUE,5,,4,4,,,3453,3453,,,,,6037,,4,,,,2,34145108,-118809208,5976,1,,,,1,010D,269,WVR16000,60378003.25,41673,3101,,96384,0,,,,1,,,1968,,,230329,254174,2015,23845,3315.97,,,6.0378E+13
12597787,0.0208,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,748,748,,,,,6037,,1,,,,7,33837068,-118325040,5600,,,,,,100,261,TORR-LO,60376509.01,54722,3101,274895,96159,0,,,,1,,,1926,,,99400,497000,2015,397600,5790.9902,,,6.03765E+13
11056109,-0.006,"Monday, January 04, 2016",1,,,3,FALSE,3,,4,3,,,1578,1578,,,,,6037,,3,,,,2,34252256,-118491616,8000,,,,,,100,261,LARS,60371114,12447,3101,13017,96369,0,,,,1,,,1961,,,155648,474289,2015,318641,5968.4702,,,6.03711E+13
12338963,0.3358,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,752,752,,,,,6037,,1,,,,7,33907872,-118155264,6767,,,,,,100,261,PAR1YY,60375535.04,6395,3101,,96220,0,,,,1,,,1949,,,75478,249894,2015,174416,3763.5601,,,6.03755E+13
12887934,0.005,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,784,784,,,,,6037,,1,,,,7,34053656,-117762592,10553,,,,,,100,261,POR2,60374025.01,20008,3101,,96506,0,,,,1,,,1949,,,40008,190638,2015,150630,2478.3899,,,6.0374E+13
12498811,-0.1358,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,1047,1047,,,,,6037,,1,,,,7,33792900,-118199368,6863,,,,,,100,261,LBR1N,60375730.03,46298,3101,276157,96240,0,,,,1,,,1938,,,62576,218006,2015,155430,2734.6399,,,6.03757E+13
12221552,-0.6368,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,936,936,,,,,6037,,1,,,,7,33944908,-118274272,8369,,,,,,100,261,LAR2,60372405,12447,3101,268496,95984,0,,,,1,,,1939,,,64700,235000,2015,170300,3257.6001,,,6.03724E+13
12136379,-0.006,"Monday, January 04, 2016",,,,2,FALSE,4,,4,2,,,2237,2237,,,,,6037,,2,,,,2,34146264,-118044696,12311,,,,,,100,261,ARROD,60374307.01,50749,3101,,96268,0,,,,1,,,1954,,,231420,436105,2015,204685,5113.9702,,,6.03743E+13
17188935,-0.002,"Monday, January 04, 2016",,,,0,FALSE,0,,,,,,,,,,,,6111,,,,,,,34211296,-119027968,13581,,,,,,1111,261,,61110056,51239,2061,,97091,0,,,,,,,,,,,204653,2015,204653,2254.2,,,
14084996,0.0554,"Monday, January 04, 2016",13,,,2,FALSE,3,,,2,,,1260,1260,,,,,6059,,2,2,495,,6,33757192,-118039368,2738,,,,,,122,261,,60590996.03,34780,1286,,96990,5,,,,,,,1972,1,TRUE,116125,275768,2015,159643,3655.2,,,6.0591E+13
10999114,-0.1087,"Monday, January 04, 2016",,,,2,FALSE,2,,7,2,,,1466,1466,,,,,6037,,2,,,,2,34254024,-118310888,6299,,,,,,100,261,LAR1,60371034,12447,3101,27328,96282,0,,,,1,,,1951,,,116804,292020,2015,175216,3678.46,,,6.0371E+13
14244947,0.0149,"Monday, January 04, 2016",,,,1.5,FALSE,2,,,1.5,,,1677,1677,,,,,6059,2,1,2,400,,,33766868,-117826368,6110,,,,,,122,261,,60590757.01,27491,1286,,97005,5,,1,,,,,1949,3,,64722,435459,2015,370737,5199.6802,,,6.05908E+13
12261255,-0.0233,"Monday, January 04, 2016",,,,1,FALSE,3,,7,1,,,1066,1066,,,,,6037,,1,,,,2,33887576,-118256632,6105,,,,,,100,261,CORL,60375430,24174,3101,,96090,0,,,,1,,,1952,,,76153,180290,2015,104137,3674.3301,,,6.03754E+13
11002227,0.0421,"Monday, January 04, 2016",1,,,2,FALSE,4,,7,2,,,1739,1739,,,,,6037,,2,,,,2,34262584,-118287888,6300,,,,,,100,261,LAR1,60371011.1,12447,3101,27484,96284,0,,,,1,,,1999,,,130168,148704,2015,18536,5639.0298,,,6.0371E+13
12727119,-0.4277,"Monday, January 04, 2016",,,,1,FALSE,4,,7,1,,,1012,1012,,,,,6037,,1,,,,7,33921192,-118048784,9998,,,,,,100,261,LCA1YY,60375030,118225,3101,,96173,0,,,,1,,,1941,,,111177,366172,2015,254995,4746.6899,,,6.0375E+13
11603214,-0.001,"Monday, January 04, 2016",,,,4,TRUE,3,,4,4,,,2665,2665,,,,,6037,,4,,,,2,34039504,-118399904,12416,1,,,,1,101,261,LAR1,60372690,12447,3101,403142,96045,0,,,,1,,,1955,,,199556,776560,2015,577004,9600.7695,,,6.03727E+13
13880945,-0.0202,"Monday, January 04, 2016",,,,1,FALSE,2,,,1,,,705,705,,,,,6059,1,1,0,0,,,33827296,-117919120,5506,,,,,,122,261,,60590874.01,16764,1286,275470,97024,5,,,,,,,1922,1,,25596,195088,2015,169492,2561.5801,,,6.05909E+13
12505717,0.0535,"Monday, January 04, 2016",1,,,1,FALSE,1,,7,1,,,801,801,,,,,6037,,1,,,,2,33803300,-118173000,149052,1,,,,1,010C,266,SHCO,60375734.02,27103,3101,,96234,0,,,,1,,,1985,,,104376,120760,2015,16384,1822.02,,,6.03757E+13
17055019,0.0421,"Monday, January 04, 2016",,,,2.5,FALSE,2,,,2.5,66,1697,1697,1697,,,3154,,6111,1,2,2,440,,,34446488,-119251040,12300,,,,,,1110,261,,61110009.01,13091,2061,,97099,5,,1,,,,,1970,1,,227000,650000,2015,423000,7848.5601,,,6.111E+13
13877133,0.098,"Monday, January 04, 2016",,,,1,FALSE,3,,,1,,,729,729,,,,,6059,,1,1,216,,,33847016,-117921120,4380,,,,,,122,261,,60590865.01,16764,1286,275695,97024,5,,,,,,,1938,1,,33041,123361,2015,90320,1667.9399,,,6.05909E+13
11297146,-0.0769,"Monday, January 04, 2016",,,,2,FALSE,3,,7,2,,,1026,1026,,,,,6037,,2,,,,7,34686064,-118103440,7056,,,,,,100,261,LRRA7500,60379005.05,5534,3101,,97318,0,,,,1,,,1970,,,67875,84842,2015,16967,1875.91,,,6.0379E+13
12268525,0.005,"Monday, January 04, 2016",,,,2,FALSE,3,,7,2,,,960,960,,,,,6037,,2,,,,7,33916972,-118240568,5005,,,,,,100,261,CORL,60375413.01,24174,3101,,96092,0,,,,1,,,1943,,,105320,197208,2015,91888,3923.48,,,6.03754E+13
11448170,0.098,"Monday, January 04, 2016",,,,2,FALSE,3,,7,2,,,1300,1300,,,,,6037,,2,,,,7,33858512,-118338152,5820,,,,,,100,261,TORR-MD,60376502,54722,3101,274750,96162,0,,,,1,,,1955,,,54984,274939,2015,219955,3308.4199,,,6.03765E+13
13935681,-0.0932,"Monday, January 04, 2016",,,,2,FALSE,3,,,2,,,1294,1294,,,,,6059,,2,2,400,,,33792048,-117932312,7204,1,,,,1,122,261,,60590883.02,24832,1286,,97047,8,,,,,,,1955,1,,38271,60576,2015,22305,1106.36,,,6.05909E+13
10883409,0.0944,"Monday, January 04, 2016",,,,2,FALSE,4,,7,2,,,1378,1378,,,,,6037,,2,,,,7,34192732,-118419616,7671,1,,,,1,101,261,LAR1,60371234.2,12447,3101,268548,96451,0,,,,1,,,1950,,,92614,407991,2015,315377,5200.3901,,,6.03712E+13
13872819,0,"Monday, January 04, 2016",,,,2,FALSE,3,,,2,,,1214,1214,,,,,6059,,2,2,483,,,33865140,-117949552,6660,,,,,,122,261,,60590019.02,24812,1286,,97041,5,,,,,,,1958,1,,34946,55976,2015,21030,5453.8999,,,6.059E+13
13896016,0.0962,"Monday, January 04, 2016",,,,2,FALSE,2,,,2,,,2024,2024,,,,,6059,1,2,1,360,,,33506582,-117746176,9135,,,,,,122,261,,60590423.05,52842,1286,,96969,0,,,,,,,1930,,,29413,474291,2015,444878,6057.7002,,,6.05904E+13
11916304,0.0188,"Monday, January 04, 2016",1,,,3,FALSE,3,,7,3,,,2283,2283,,,,,6037,,3,,,,2,34085400,-118097512,10639,,,,,,100,261,SLR1,60374814.02,33837,3101,,96515,0,,,,1,,,1926,,,83569,437789,2015,354220,6082.5,,,6.03748E+13
12229878,-0.1154,"Monday, January 04, 2016",,,,2,FALSE,3,,7,2,,,1260,1260,,,,,6037,,2,,,,7,33942836,-118230216,3251,,,,,,100,261,LARD2,60372430,12447,3101,118849,95983,0,,,,1,,,1991,,,80492,160703,2015,80211,2584.6201,,,6.03724E+13
14365040,0.0178,"Monday, January 04, 2016",,,,2.5,FALSE,3,,,2.5,,,1653,1653,,,,,6059,,2,2,454,,,33678460,-117628120,3300,,,,,,122,261,,60590524.28,32380,1286,,96989,0,,1,,,,,1992,,,198307,542000,2015,343693,5560.7598,,,6.05905E+13
11251631,-0.078,"Monday, January 04, 2016",1,,,2,FALSE,3,,7,2,,,1346,1346,,,,,6037,,2,,,,2,34599096,-117823984,26174,,,,,,100,261,LCRA20000,60379001.04,40227,3101,,97344,0,,,,1,,,1988,,,61351,81852,2015,20501,1813.25,,,6.0379E+13
13918657,0.0392,"Monday, January 04, 2016",,,,2,FALSE,4,,,2,,,1923,1923,,,,,6059,,2,2,441,,,33820304,-118009584,8613,,,,,,122,261,,60590869.01,16764,1286,118872,97023,7,,,,,,,1961,1,,59379,83789,2015,24410,1309.1801,,,6.05909E+13
14710649,0.004,"Monday, January 04, 2016",,,,2.5,FALSE,3,,,2.5,,,1322,1322,,,,,6059,,2,2,0,,,33790000,-117913000,,,,,,,34,266,,60590884.03,16764,1286,417224,97021,0,,1,,,,,1985,,,125754,301268,2015,175514,3698.04,,,6.05909E+13
14366651,-0.1054,"Monday, January 04, 2016",,,,4,TRUE,4,,,4,,,2432,2432,,,,,6059,,4,2,436,,,33669296,-117676368,3752,,,,,,1,261,,60590524.22,32380,1286,,96962,0,,,,,,,2014,,,364178,835900,2015,471722,8809.7998,,,6.05903E+13
11767927,-0.0899,"Monday, January 04, 2016",,,,1,FALSE,3,,7,1,,,1084,1084,,,,,6037,,1,,,,,34014748,-118259048,3441,,,,,,100,261,LARD2,60372267,12447,3101,273197,95992,0,,,,1,,,1901,,,105739,225413,2015,119674,3376.9299,,,6.03723E+13
10981110,0.01,"Monday, January 04, 2016",1,,,3,FALSE,4,,4,3,,,2258,2258,,,,,6037,,3,,,,2,34277488,-118354208,11002,,,,,,100,261,LARE11,60371032,12447,3101,268249,96368,0,,,,1,,,1969,,,176621,451482,2015,274861,5705.5698,,,6.0371E+13
13896100,0.179,"Monday, January 04, 2016",,,,1,FALSE,2,,,1,,,681,681,,,,,6059,,1,,,,,33505112,-117742064,2362,,,,,,122,261,,60590423.05,52842,1286,,96969,5,,,,,,,1948,1,,42960,525471,2015,482511,6713.7598,,,6.05904E+13
10981417,-0.006,"Monday, January 04, 2016",,,,2,FALSE,3,,4,2,,,1938,1938,,,,,6037,,2,,,,2,34280512,-118362976,10755,,,,,,100,261,LARE11,60371032,,3101,,96368,0,,,,1,,,1965,,,70705,83575,2015,12870,1228.25,,,6.0371E+13
14483291,0.0344,"Monday, January 04, 2016",,,,4.5,TRUE,4,,,4.5,,,2799,2799,,,,,6059,,4,2,571,,,33632968,-117565216,6750,,,,,,122,261,,60590320.43,,1286,,96989,0,,1,,,,,1995,,,371900,751007,2015,379107,7734.2598,,,6.05903E+13
10900015,0.0639,"Monday, January 04, 2016",1,,,3,FALSE,2,,7,3,,,986,986,,,,,6037,,3,,,,2,34157300,-118372000,14699,1,,,,1,010C,266,LAR3,60371254.02,12447,3101,46795,96447,0,,,,1,,,1991,,,147128,216354,2015,69226,2617.29,,,6.03713E+13
11908800,0.3825,"Monday, January 04, 2016",1,,,2,FALSE,3,,7,2,,,1418,1418,,,,,6037,,2,,,,2,34077320,-118119584,6700,,,,,,100,261,ALRPD,60374816.06,50677,3101,,96531,0,,,,1,,,1929,,,123649,341703,2015,218054,4216.0601,,,6.03748E+13
11422524,0.1187,"Monday, January 04, 2016",,,,2,FALSE,2,,4,2,,,1232,1232,,,,,6037,,2,,,,2,33917240,-118346992,3280,,,,,,100,261,HAR3YY,60376021.05,42150,3101,,96107,0,,,,1,,,1978,,,146041,273960,2015,127919,3696.3101,,,6.0376E+13
12723859,0.1089,"Monday, January 04, 2016",,,,1,FALSE,3,,7,1,,,1130,1130,,,,,6037,,1,,,,7,33923188,-118097160,5294,,,,,,100,261,NOR105,60375503,53636,3101,,96193,0,,,,1,,,1951,,,100741,318135,2015,217394,4243.0601,,,6.03755E+13
13902249,-0.0141,"Monday, January 04, 2016",,,,1.5,FALSE,3,,,1.5,,,1232,1232,,,,,6059,,1,1,0,,6,33888980,-117990488,1210,,,,,,122,261,,60591106.04,10608,1286,,96181,5,,1,,,,,1964,2,TRUE,62711,130402,2015,67691,1797.02,,,6.05911E+13
12872748,0.0421,"Monday, January 04, 2016",1,,,2,FALSE,2,,7,2,,,1036,1036,,,,,6037,,2,,,,2,34077428,-117721448,1869,,,,,,010D,269,POR32000,60374027.03,20008,3101,,96507,0,,,,1,,,1968,,,48500,189900,2015,141400,2486.3501,,,6.0374E+13
11664308,0.1089,"Monday, January 04, 2016",1,,,9,TRUE,7,,,9,,,7255,7255,,,,,6037,,9,,,,2,34041656,-118536016,10144,1,,,,1,100,261,LAR1,60372627.04,12447,3101,19810,96120,0,,,,1,,,2009,,,1358633,5852575,2015,4493942,71242.5781,,,6.03726E+13
13914106,0.0119,"Monday, January 04, 2016",,,,2,FALSE,4,,,2,,,1376,1376,,,,,6059,,2,2,450,,,33858816,-117955424,6963,,,,,,122,261,,60590019.03,24812,1286,,97041,7,,,,,,,1954,1,,68956,212614,2015,143658,2684.6201,,,6.059E+13
14636858,-0.0315,"Monday, January 04, 2016",,,,2.5,FALSE,3,,,2.5,,,1526,1526,,,,,6059,,2,2,0,,,33701044,-117732896,,,,,,,1,266,,60590524.26,52650,1286,403197,96952,0,,1,,,,,2011,,,230141,537819,2015,307678,8659.2803,,,6.05905E+13
12270299,-0.137,"Monday, January 04, 2016",,,,3,FALSE,5,,7,3,,,2252,,,2252,,,6037,,3,,,,,33919320,-118228296,19799,,,,,,200,246,LCR1YY,60375415,24174,3101,,96092,0,,,,2,,,1964,,,123109,314959,2015,191850,5045.98,,,6.03754E+13
12901047,0.0354,"Monday, January 04, 2016",1,,,3,FALSE,3,,7,3,,,1496,1496,,,,,6037,,3,,,,2,34096968,-117806624,1786,,,,,,010D,269,SDRPD10,60374003.04,33836,3101,,96513,0,,,,1,,,1979,,,118934,168913,2015,49979,2342.6599,,,6.0374E+13
10865683,-0.0492,"Monday, January 04, 2016",1,,,4,TRUE,4,,1,4,,,3288,3288,,,,,6037,,4,,,,2,34134848,-118474944,22790,1,,,,1,101,261,LARE15,60371415,12447,3101,51906,96412,0,,,,1,,,1956,,,506344,1112701,2015,606357,13742.9004,,,6.03714E+13
12616210,0.1765,"Monday, January 04, 2016",,,,3,FALSE,3,,7,3,,,2030,2030,,,,,6037,,3,,,,2,33849048,-118259680,4916,,,,,,100,261,CARS,60375433.22,10723,3101,,96230,0,,,,1,,,1967,,,164916,355333,2015,190417,4949.0601,,,6.03754E+13
10960001,0.0383,"Monday, January 04, 2016",1,,,2,FALSE,2,,4,2,,,910,910,,,,,6037,,2,,,TRUE,2,34156000,-118345000,39642,,,1,,,010E,266,BUR3,60373116,396054,3101,,96437,0,,,,1,,,1985,,,120000,334000,2015,214000,3713.6001,,,6.03731E+13
12002086,-0.0182,"Monday, January 04, 2016",,,,2,FALSE,2,,7,2,,,1590,1590,,,,,6037,,2,,,,7,34089832,-118358280,6691,1,,,,1,101,261,WDR3C,60377001.02,48424,3101,,96027,0,,,,1,,,1923,,,230772,680166,2015,449394,8735.6299,,,6.0377E+13
12300590,-0.0243,"Monday, January 04, 2016",,,,1,FALSE,2,,7,1,,,789,789,,,,,6037,,1,,,,7,33958024,-118219280,4308,,,,,,100,261,SGR3YY,60375355.01,47762,3101,,96125,0,,,,1,,,1940,,,59056,285593,2015,226537,3812.54,,,6.03754E+13
14674230,0.0917,"Monday, January 04, 2016",,,,3,FALSE,3,,,3,,,1611,1611,,,,,6059,,3,2,0,,,33697576,-117715832,,,,,,,1,266,,60590524.26,52650,1286,403196,96952,0,,,,,,,2008,,,242066,475840,2015,233774,7588.48,,,6.05905E+13
14597760,-0.0243,"Monday, January 04, 2016",,,,0,FALSE,0,,,,,,,,,,,,6059,,,,,,,33868984,-117933608,,,,,,,1,266,,60590112,24812,1286,,97040,0,,,,,,,,,,287491,559990,2015,272499,6425.2002,,,6.05901E+13
14498398,0.0276,"Monday, January 04, 2016",,,,3.5,TRUE,5,,,3.5,,,3234,3234,,,,,6059,,3,2,548,,,33643876,-117568816,5460,,,,,,122,261,,60590320.42,,1286,,96989,0,,1,,,,,1990,,,337063,732596,2015,395533,7610.2202,,,6.05903E+13
14615747,0.0373,"Monday, January 04, 2016",,,,1,FALSE,1,,,1,,,677,677,,,,,6059,,1,,,,,33873400,-117898000,,,,,,,1,266,,60590115.02,24812,1286,,97039,0,,,,,,,1965,,,50818,111929,2015,61111,1573.36,,,6.05901E+13
10864723,-0.044,"Monday, January 04, 2016",,,,3,FALSE,3,,4,3,,,2162,2162,,,,,6037,,3,,,,2,34134644,-118460224,13675,1,,,,1,101,261,LARE15,60371416,12447,3101,27080,96412,0,,,,1,,,1961,,,203411,387880,2015,184469,5111.27,,,6.03714E+13
11037394,0.0198,"Monday, January 04, 2016",,,,2,FALSE,3,,7,2,,,1560,1560,,,,,6037,,2,,,,7,34251448,-118434600,5998,1,,,,1,101,261,LAR1,60371190.03,12447,3101,268002,96361,0,,,,1,,,1951,,,122405,240436,2015,118031,3025.24,,,6.03712E+13
11846598,-0.145,"Monday, January 04, 2016",1,,,3,FALSE,5,,4,3,,,2436,2436,,,,,6037,,3,,,,2,34052764,-118111576,7425,,,,,,100,261,MPR1,60374826,6021,3101,,96497,0,,,,1,,,1979,,,205080,313338,2015,108258,4239.8501,,,6.03748E+13
